Kode Item,Deskripsi,Presence Count,H_norm,Max Share,Wilayah Dominan,Label
P3950R5,PRI VTCH SYN SH ROUND SZ 5,1,0.0000,1.0000,Jakarta Pusat,Lokal
P3950R6,PRI VTCH SYN SH ROUND SZ 6,1,0.0000,1.0000,Jakarta Pusat,Lokal
P3950R8,PRI VTCH SYN SH ROUND SZ 8,1,0.0000,1.0000,Jakarta Pusat,Lokal
P3950SC20,PRI VTCH SYN SH SCRIPT LINR SZ 2/0,1,0.0000,1.0000,Jakarta Pusat,Lokal
P3950SL180,PRI VTCH SYN SH SHORT LINR SZ 18/0,1,0.0000,1.0000,Jakarta Timur,Lokal
P3950SP50,PRI VTCH SYN SH SPOTTER SZ 5/0,1,0.0000,1.0000,Jakarta Timur,Lokal
P3950W050,PRI VTCH SYN SH WASH SZ 1/2 IN,1,0.0000,1.0000,Jakarta Pusat,Lokal
P3950W075,PRI VTCH SYN SH WASH SZ 3/4 IN,1,0.0000,1.0000,Jakarta Pusat,Lokal
P3950W100,PRI VTCH SYN SH WASH SZ 1 IN,1,0.0000,1.0000,Jakarta Pusat,Lokal
P4750AQ025,PRI NPTUN SYN SH AQRLE SZ 1/4 IN,1,0.0000,1.0000,Jakarta Timur,Lokal
P4750AQ100,PRI NPTUN SYN SH AQRLE SZ 1 IN,1,0.0000,1.0000,Jakarta Timur,Lokal
P4750OW075,PRI NPTUN SYN SH OVAL WASH SZ 3/4 IN,1,0.0000,1.0000,Jakarta Timur,Lokal
P4750OW100,PRI NPTUN SYN SH OVAL WASH SZ 1 IN,1,0.0000,1.0000,Jakarta Timur,Lokal
P4750Q4,CANSON MARKER 70S A4 70G,1,0.0000,1.0000,Jakarta Timur,Lokal
P4750Q6,Simply WC Natural Brush Set 5pc,1,0.0000,1.0000,Jakarta Timur,Lokal
P4750Q8,PRI NPTUN SYN SH QUILL SZ 8,1,0.0000,1.0000,Jakarta Timur,Lokal
P4750R12,PRI NPTUN SYN SH ROUND SZ 12,1,0.0000,1.0000,Jakarta Timur,Lokal
P4750R14,PRI NPTUN SYN SH ROUND SZ 14,1,0.0000,1.0000,Jakarta Pusat,Lokal
P4750R16,PRI NPTUN SYN SH ROUND SZ 16,1,0.0000,1.0000,Jakarta Pusat,Lokal
P4750R20,PRI NPTUN SYN SH ROUND SZ 20,1,0.0000,1.0000,Jakarta Timur,Lokal
P4750R4,PRI NPTUN SYN SH ROUND SZ 4,1,0.0000,1.0000,Jakarta Pusat,Lokal
P4750SC6,PRI NPTUN SYN SH SCRIPT LINER SZ 6,1,0.0000,1.0000,Jakarta Timur,Lokal
P4750TRSET,PRI NPTUN SYN SH TRVL R 4PC/SET,1,0.0000,1.0000,Jakarta Pusat,Lokal
P4850FN4,PRI ELITE SYN SH FAN SZ 4,1,0.0000,1.0000,Jakarta Pusat,Lokal
P4850LR12,PRI ELITE SYN SH LONG ROUND SZ 12,1,0.0000,1.0000,Jakarta Pusat,Lokal
P4850LR8,PRI ELITE SYN SH LONG ROUND SZ 8,1,0.0000,1.0000,Jakarta Pusat,Lokal
P4850M150,PRI ELITE SYN SH MOTTLER SZ 1.5 IN,1,0.0000,1.0000,Jakarta Pusat,Lokal
P4850R1,PRI ELITE SYN SH ROUND SZ 1,1,0.0000,1.0000,Jakarta Pusat,Lokal
P4850R10,PRI ELITE SYN SH ROUND SZ 10,1,0.0000,1.0000,Jakarta Pusat,Lokal
P4850R12,PRI ELITE SYN SH ROUND SZ 12,1,0.0000,1.0000,Jakarta Pusat,Lokal
P4850R16,PRI ELITE SYN SH ROUND SZ 16,1,0.0000,1.0000,Jakarta Pusat,Lokal
P4850R20,PRI ELITE SYN SH ROUND SZ 20,1,0.0000,1.0000,Jakarta Pusat,Lokal
P4850R3,PRI ELITE SYN SH ROUND SZ 3,1,0.0000,1.0000,Jakarta Pusat,Lokal
P4850R6,PRI ELITE SYN SH ROUND SZ 6,1,0.0000,1.0000,Jakarta Pusat,Lokal
P4850R8,PRI ELITE SYN SH ROUND SZ 8,1,0.0000,1.0000,Jakarta Pusat,Lokal
P4850ST050,PRI ELITE SYN SH STROKE SZ 1/2 IN,1,0.0000,1.0000,Jakarta Pusat,Lokal
P4850ST100,PRI ELITE SYN SH STROKE SZ 1 IN,1,0.0000,1.0000,Jakarta Pusat,Lokal
P4850TRSET,PRI ELITE SYN SH TRVL R 4PC/SET,1,0.0000,1.0000,Jakarta Pusat,Lokal
P4850W050,PRI ELITE SYN SH WASH SZ 1/2 IN,1,0.0000,1.0000,Jakarta Pusat,Lokal
P4850W075,PRI ELITE SYN SH WASH SZ 3/4 IN,1,0.0000,1.0000,Jakarta Pusat,Lokal
P6400B2,PRI CTLYST SYN LH BRGHT SZ 2,1,0.0000,1.0000,Jakarta Pusat,Lokal
P6400F10,PRI CTLYST SYN LH FLAT SZ 10,1,0.0000,1.0000,Jakarta Pusat,Lokal
P6400F2,PRI CTLYST SYN LH FLAT SZ 2,1,0.0000,1.0000,Jakarta Pusat,Lokal
P6400F6,PRI CTLYST SYN LH FLAT SZ 6,1,0.0000,1.0000,Jakarta Pusat,Lokal
P6400FB2,PRI CTLYST SYN LH FLBRT SZ 2,1,0.0000,1.0000,Jakarta Pusat,Lokal
P6400FB4,PRI CTLYST SYN LH FLBRT SZ 4,1,0.0000,1.0000,Jakarta Pusat,Lokal
P6400SFB8,PRI CTLYST SYN LH SHORT FLBRT SZ 8,1,0.0000,1.0000,Jakarta Pusat,Lokal
PB1501,PRI CTLYST TOOL SYN LH GRY BD 1 SZ 15,1,0.0000,1.0000,Jakarta Timur,Lokal
PB1502,PRI CTLYST TOOL SYN LH BLU BD 2 SZ 15,1,0.0000,1.0000,Jakarta Timur,Lokal
PB1503,PRI CTLYST TOOL SYN LH GRN BD 3 SZ 15,1,0.0000,1.0000,Jakarta Timur,Lokal
PB1504,PRI CTLYST TOOL SYN LH YLW BD 4 SZ 15,1,0.0000,1.0000,Jakarta Timur,Lokal
PB1505,PRI CTLYST TOOL SYN LH ORG BD 5 SZ 15,1,0.0000,1.0000,Jakarta Timur,Lokal
PB1506,PRI CTLYST TOOL SYN LH WHT BD 6 SZ 15,1,0.0000,1.0000,Jakarta Timur,Lokal
PW01,PRI CTLYST TOOL SYN GRY WDGE 1,1,0.0000,1.0000,Jakarta Timur,Lokal
PW02,PRI CTLYST TOOL SYN BLU WDGE 2,1,0.0000,1.0000,Jakarta Timur,Lokal
PW03,PRI CTLYST TOOL SYN GRN WDGE 3,1,0.0000,1.0000,Jakarta Timur,Lokal
PW04,PRI CTLYST TOOL SYN YLW WDGE 4,1,0.0000,1.0000,Jakarta Timur,Lokal
PW05,PRI CTLYST TOOL SYN ORG WDGE 5,1,0.0000,1.0000,Jakarta Timur,Lokal
PW06,PRI CTLYST TOOL SYN WHT WDGE 6,1,0.0000,1.0000,Jakarta Timur,Lokal
